Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87381111,87381129,"0",1,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353764,2,311417949,48,88890051
87381111,87381129,"0",1,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353765,2,309490265,48,89000675
87381111,87381129,"0",1,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353766,2,307508383,48,89134001
87381111,87381129,"0",1,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353767,2,305565102,48,89263913
87381111,87381129,"0",1,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353768,2,304245007,48,89348709
87381111,87381129,"0",1,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353769,2,302466318,48,89457588
87381111,87381129,"0",1,6,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353770,2,301295901,48,89525926
87381111,87381129,"0",1,7,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353771,2,299979732,48,89603684
87381111,87381129,"0",1,8,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353772,2,298299058,48,89691473
87384008,87381111,"0",0,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353758,2,323897457,48,87651189
87384008,87381111,"0",0,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353759,2,323236338,48,87760224
87384008,87381111,"0",0,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353760,2,318885941,48,88376497
87384008,87381111,"0",0,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353761,2,316350152,48,88619459
87384008,87381111,"0",0,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353762,2,314350579,48,88743971
87384008,87381111,"0",0,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353763,2,314112856,48,88754174
87381137,87382002,"01",0,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353782,2,28294787,48,90567577
87381137,87382002,"01",0,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353783,2,282235543,48,90593698
87381137,87382002,"01",0,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353784,2,279736075,48,90657735
87381137,87382002,"01",0,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353785,2,278785934,48,90669516
87381137,87382002,"01",0,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353786,2,277479538,48,90677649
87381137,87382002,"01",0,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353787,2,273581241,48,90651017
87381137,87382002,"01",0,6,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353788,2,272792847,48,90636736
87381137,87382002,"01",0,7,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353789,2,270371252,48,90573646
87381137,87382002,"01",0,8,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353790,2,26953105,48,90548194
87382002,87382200,"01",1,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353791,2,266262805,48,90442462
87382002,87382200,"01",1,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353792,2,252650987,48,89991762
87382002,87382200,"01",1,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353793,2,248879993,48,89848483
87382200,87382218,"01",2,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353794,2,2433431,48,89614782
87382200,87382218,"01",2,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353795,2,239378404,48,89418702
87382218,87382382,"01",3,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353796,2,237629517,48,89267028
87382218,87382382,"01",3,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353797,2,236281176,48,89056993
87382218,87382382,"01",3,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353798,2,235513109,48,88808039
87382382,87382374,"01",4,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353799,2,232325485,48,88206488
87382382,87382374,"01",4,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353800,2,228435688,48,87867188
87382382,87382374,"01",4,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353801,2,227056278,48,87744075
87382382,87382374,"01",4,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353802,2,225354729,48,87590795
87382382,87382374,"01",4,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353803,2,223541238,48,87431714
